key,scientificName,phylum,class,decimalLatitude,decimalLongitude,eventDate,taxon_group
3445799315,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-11,"Elasmobranchii (sharks & rays, class)"
3445799488,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-03,"Elasmobranchii (sharks & rays, class)"
3445799489,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-21,"Elasmobranchii (sharks & rays, class)"
3445799535,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-17,"Elasmobranchii (sharks & rays, class)"
3445799575,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-03,"Elasmobranchii (sharks & rays, class)"
3445799576,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-21,"Elasmobranchii (sharks & rays, class)"
3445799609,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-02,"Elasmobranchii (sharks & rays, class)"
3445799610,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-20,"Elasmobranchii (sharks & rays, class)"
3445799630,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-16,"Elasmobranchii (sharks & rays, class)"
3445801325,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-02,"Elasmobranchii (sharks & rays, class)"
3445801326,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-20,"Elasmobranchii (sharks & rays, class)"
3445801369,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-27,"Elasmobranchii (sharks & rays, class)"
3445801516,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-08,"Elasmobranchii (sharks & rays, class)"
3445801517,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-26,"Elasmobranchii (sharks & rays, class)"
3445801524,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-13,"Elasmobranchii (sharks & rays, class)"
3445801525,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-31,"Elasmobranchii (sharks & rays, class)"
3445801533,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445801534,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-23,"Elasmobranchii (sharks & rays, class)"
3445801541,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-09,"Elasmobranchii (sharks & rays, class)"
3445801542,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-27,"Elasmobranchii (sharks & rays, class)"
3445801719,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-19,"Elasmobranchii (sharks & rays, class)"
3445801768,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-14,"Elasmobranchii (sharks & rays, class)"
3445801810,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-19,"Elasmobranchii (sharks & rays, class)"
3445801834,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-18,"Elasmobranchii (sharks & rays, class)"
3445802411,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-09,"Elasmobranchii (sharks & rays, class)"
3445802412,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-27,"Elasmobranchii (sharks & rays, class)"
3445802419,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-14,"Elasmobranchii (sharks & rays, class)"
3445802427,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-06,"Elasmobranchii (sharks & rays, class)"
3445802428,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-24,"Elasmobranchii (sharks & rays, class)"
3445802436,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-28,"Elasmobranchii (sharks & rays, class)"
3445802611,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445802643,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-15,"Elasmobranchii (sharks & rays, class)"
3445803323,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-08,"Elasmobranchii (sharks & rays, class)"
3445803324,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-26,"Elasmobranchii (sharks & rays, class)"
3445803348,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-28,"Elasmobranchii (sharks & rays, class)"
3445803354,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-15,"Elasmobranchii (sharks & rays, class)"
3445803360,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-07,"Elasmobranchii (sharks & rays, class)"
3445803361,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-25,"Elasmobranchii (sharks & rays, class)"
3445803367,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-10,"Elasmobranchii (sharks & rays, class)"
3445803368,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445803436,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445803452,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-16,"Elasmobranchii (sharks & rays, class)"
3445803489,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-12,"Elasmobranchii (sharks & rays, class)"
3445803490,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-30,"Elasmobranchii (sharks & rays, class)"
3445803499,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-06,"Elasmobranchii (sharks & rays, class)"
3445803523,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-08,"Elasmobranchii (sharks & rays, class)"
3445803524,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-26,"Elasmobranchii (sharks & rays, class)"
3445803563,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.09,113.8,2011-01-12,"Elasmobranchii (sharks & rays, class)"
3445803600,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-08,"Elasmobranchii (sharks & rays, class)"
3445803608,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-07,"Elasmobranchii (sharks & rays, class)"
3445803719,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445803724,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-16,"Elasmobranchii (sharks & rays, class)"
3445803729,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445803730,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-23,"Elasmobranchii (sharks & rays, class)"
3445803734,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-26,"Elasmobranchii (sharks & rays, class)"
3445803961,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-07,"Elasmobranchii (sharks & rays, class)"
3445803962,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-25,"Elasmobranchii (sharks & rays, class)"
3445803973,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-17,"Elasmobranchii (sharks & rays, class)"
3445803982,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-02,"Elasmobranchii (sharks & rays, class)"
3445803983,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-20,"Elasmobranchii (sharks & rays, class)"
3445804026,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-12,"Elasmobranchii (sharks & rays, class)"
3445804223,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-23,"Elasmobranchii (sharks & rays, class)"
3445805315,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445805344,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-06,"Elasmobranchii (sharks & rays, class)"
3445805345,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-24,"Elasmobranchii (sharks & rays, class)"
3445805433,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-06,"Elasmobranchii (sharks & rays, class)"
3445805435,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445805436,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-23,"Elasmobranchii (sharks & rays, class)"
3445805560,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-27,"Elasmobranchii (sharks & rays, class)"
3445805566,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-21,"Elasmobranchii (sharks & rays, class)"
3445805570,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-24,"Elasmobranchii (sharks & rays, class)"
3445805572,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-28,"Elasmobranchii (sharks & rays, class)"
3445805592,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-01,"Elasmobranchii (sharks & rays, class)"
3445805593,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-07,"Elasmobranchii (sharks & rays, class)"
3445805792,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-18,"Elasmobranchii (sharks & rays, class)"
3445805802,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445805803,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-23,"Elasmobranchii (sharks & rays, class)"
3445805939,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445805940,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-23,"Elasmobranchii (sharks & rays, class)"
3445806085,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-21,"Elasmobranchii (sharks & rays, class)"
3445806091,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-25,"Elasmobranchii (sharks & rays, class)"
3445806141,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-18,"Elasmobranchii (sharks & rays, class)"
3445806210,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-10,"Elasmobranchii (sharks & rays, class)"
3445806211,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445806240,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-06,"Elasmobranchii (sharks & rays, class)"
3445806241,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-24,"Elasmobranchii (sharks & rays, class)"
3445806284,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-30,"Elasmobranchii (sharks & rays, class)"
3445806299,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-14,"Elasmobranchii (sharks & rays, class)"
3445806359,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-07,"Elasmobranchii (sharks & rays, class)"
3445806360,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-25,"Elasmobranchii (sharks & rays, class)"
3445806402,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-31,"Elasmobranchii (sharks & rays, class)"
3445806417,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-15,"Elasmobranchii (sharks & rays, class)"
3445806562,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-12,"Elasmobranchii (sharks & rays, class)"
3445806563,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-30,"Elasmobranchii (sharks & rays, class)"
3445806572,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-18,"Elasmobranchii (sharks & rays, class)"
3445806581,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-28,"Elasmobranchii (sharks & rays, class)"
3445806588,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-13,"Elasmobranchii (sharks & rays, class)"
3445806589,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-31,"Elasmobranchii (sharks & rays, class)"
3445806613,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445806769,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445806770,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-23,"Elasmobranchii (sharks & rays, class)"
3445806811,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-19,"Elasmobranchii (sharks & rays, class)"
3445806849,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445806850,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-23,"Elasmobranchii (sharks & rays, class)"
3445806879,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-04,"Elasmobranchii (sharks & rays, class)"
3445807351,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-28,"Elasmobranchii (sharks & rays, class)"
3445807437,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-04,"Elasmobranchii (sharks & rays, class)"
3445807438,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-22,"Elasmobranchii (sharks & rays, class)"
3445807443,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-28,"Elasmobranchii (sharks & rays, class)"
3445807445,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-01,"Elasmobranchii (sharks & rays, class)"
3445807448,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-09,"Elasmobranchii (sharks & rays, class)"
3445807551,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-30,"Elasmobranchii (sharks & rays, class)"
3445807559,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-07,"Elasmobranchii (sharks & rays, class)"
3445807560,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-25,"Elasmobranchii (sharks & rays, class)"
3445807565,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-28,"Elasmobranchii (sharks & rays, class)"
3445807570,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-31,"Elasmobranchii (sharks & rays, class)"
3445807600,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-02,"Elasmobranchii (sharks & rays, class)"
3445807787,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-19,"Elasmobranchii (sharks & rays, class)"
3445807794,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-03,"Elasmobranchii (sharks & rays, class)"
3445807795,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-21,"Elasmobranchii (sharks & rays, class)"
3445807801,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-09,"Elasmobranchii (sharks & rays, class)"
3445807820,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-04,"Elasmobranchii (sharks & rays, class)"
3445807821,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-22,"Elasmobranchii (sharks & rays, class)"
3445807947,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-02,"Elasmobranchii (sharks & rays, class)"
3445807967,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-04,"Elasmobranchii (sharks & rays, class)"
3445808070,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-01,"Elasmobranchii (sharks & rays, class)"
3445808076,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445808087,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-02,"Elasmobranchii (sharks & rays, class)"
3445808120,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-21,"Elasmobranchii (sharks & rays, class)"
3445808212,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-28,"Elasmobranchii (sharks & rays, class)"
3445808251,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-04,"Elasmobranchii (sharks & rays, class)"
3445808253,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-16,"Elasmobranchii (sharks & rays, class)"
3445809158,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-09,"Elasmobranchii (sharks & rays, class)"
3445809159,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-27,"Elasmobranchii (sharks & rays, class)"
3445809176,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445809184,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-16,"Elasmobranchii (sharks & rays, class)"
3445809189,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-26,"Elasmobranchii (sharks & rays, class)"
3445809194,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-11,"Elasmobranchii (sharks & rays, class)"
3445809242,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-12,"Elasmobranchii (sharks & rays, class)"
3445809256,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-11,"Elasmobranchii (sharks & rays, class)"
3445814353,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-30,"Elasmobranchii (sharks & rays, class)"
3445814391,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-08,"Elasmobranchii (sharks & rays, class)"
